"srN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
0.2862967768086374,0.5326044466930332,0.5391808269182938,0.5803844145222872,0.6044115208653943,0.6097362340085826,0.6321048208718022,0.6426166283926142,0.6500363156463899,0.6605744620869038,0.6833628324737715,0.6869669505640231,0.679957023414021,0.7123142824841994,0.7168955827584137,0.7345617830503217,0.7494400404789309,0.7745124633372654,0.776822987306444,0.811208596671691,0.8105975323108109,0.811353545779898,0.8078003518974429,0.8079059184498407,0.8113657752569107,0.8146329159516801,0.8424585930128337,0.8187208734401175,0.8622610138072319,0.8499634275215255,0.8549478723075093,0.8577702794936773,0.8386654123364397,0.8419532410813366,0.843206140814977,0.8757420368970698,0.8766474370822344,0.8732245152287411,0.8908774177654136,0.8775650459650238,0.8648297894006987,0.872275096892471,0.8885943225030697,0.8789060999148789,0.8895307934405426,0.890224926691565
0.5981347086931562,0.6138150534138365,0.6673156357592687,0.6816866583904249,0.7016985824178019,0.8299348393537422,0.8440991628482963,0.8670397133188206,0.8723445830669879,0.8793329694891034,0.9053533351142524,0.9318554977933574,0.9482996585310024,0.9720686520580376,0.9804812917752878,0.9947889537611896,1.0019248462793595,1.006355791905921,1.0090936831367106,1.0184473855460072,1.0269256093814405,1.029438719961642,1.0301342952992647,1.0322613308887432,1.0386032604769708,1.0485177853983558,1.0631831846942226,1.06599358556483,1.0687118206627373,1.0731611271082455,1.0767863920730305,1.08013293769926,1.0856353170783095,1.086560920467568,1.0881715478057994,1.0917506204668168,1.0929471550306322,1.0989180925569388,1.1001506090158253,1.1098984339358244,1.1139613870637572,1.114261906490807,1.1155391324464108,1.1159945647307012,1.1178630591268153,1.1192577281650424
0.308754612714096,0.5593435477614493,0.5632294413539859,0.5858867253907848,0.5934144890364296,0.5998232579721243,0.610605852135345,0.6146111019241157,0.6176907592188294,0.6232052505834623,0.6527453912835179,0.6515968808458364,0.6438713538742924,0.6696918003413931,0.671473536192733,0.676793496427346,0.6801400667958403,0.6776469531260257,0.6798069686616153,0.6576681422529524,0.6691629375862655,0.669043952129543,0.6669815986573395,0.6677460481939936,0.6674386233335555,0.666745359886521,0.6523334530938295,0.6632985485697948,0.6461712310357758,0.6521685791113903,0.6526709243798282,0.6514083453427324,0.6206091847689045,0.6131190574200188,0.6311465150219112,0.6188271012360654,0.6189524976457687,0.6254439832335007,0.6169421095583628,0.6292911109611597,0.6329022308271166,0.6283023541204279,0.6217666631653014,0.6244258121346835,0.618019308206923,0.6175307659777232
