portfolio_id,perm_id,leaf_path,decoded,avg_dead_count,avg_dead_pct,selected_in_K
3211.11212,3211,11212,d=4 | Investment=lo > OP=hi > LME=lo > LME=hi,3232.5283018867926,80.58169355417161,False
3211.11221,3211,11221,d=4 | Investment=lo > OP=hi > LME=hi > LME=lo,3132.372641509434,78.08497520292524,False
3211.11222,3211,11222,d=4 | Investment=lo > OP=hi > LME=hi > LME=hi,3372.366352201258,84.06762959719893,False
3211.12111,3211,12111,d=4 | Investment=hi > OP=lo > LME=lo > LME=lo,3451.444968553459,86.03893138776996,False
3211.12112,3211,12112,d=4 | Investment=hi > OP=lo > LME=lo > LME=hi,3247.930817610063,80.9656533175715,False
3211.12121,3211,12121,d=4 | Investment=hi > OP=lo > LME=hi > LME=lo,3177.4937106918237,79.20977035709903,False
3211.12122,3211,12122,d=4 | Investment=hi > OP=lo > LME=hi > LME=hi,3316.9276729559747,82.68563313969418,False
3211.12211,3211,12211,d=4 | Investment=hi > OP=hi > LME=lo > LME=lo,3432.4528301886794,85.56548814745686,False
3211.12212,3211,12212,d=4 | Investment=hi > OP=hi > LME=lo > LME=hi,3219.9685534591194,80.26859937389003,False
3211.12221,3211,12221,d=4 | Investment=hi > OP=hi > LME=hi > LME=lo,3114.5974842767296,77.64186933060637,False
3211.12222,3211,12222,d=4 | Investment=hi > OP=hi > LME=hi > LME=hi,3355.630503144654,83.6504319939294,False
1311.11111,1311,11111,d=4 | LME=lo > Investment=lo > LME=lo > LME=lo,3454.73427672956,86.12092851159936,False
1311.11112,1311,11112,d=4 | LME=lo > Investment=lo > LME=lo > LME=hi,3174.8506289308175,79.143882610848,False
1311.11121,1311,11121,d=4 | LME=lo > Investment=lo > LME=hi > LME=lo,3155.327044025157,78.6571912692661,False
1311.11122,1311,11122,d=4 | LME=lo > Investment=lo > LME=hi > LME=hi,3199.188679245283,79.7505907751668,False
1311.11211,1311,11211,d=4 | LME=lo > Investment=hi > LME=lo > LME=lo,3421.235849056604,85.28586698044023,False
1311.11212,1311,11212,d=4 | LME=lo > Investment=hi > LME=lo > LME=hi,3137.8506289308175,78.22153255446517,False
1311.11221,1311,11221,d=4 | LME=lo > Investment=hi > LME=hi > LME=lo,3124.6132075471696,77.89154508528759,False
1311.11222,1311,11222,d=4 | LME=lo > Investment=hi > LME=hi > LME=hi,3046.875786163522,75.95367711241563,False
1311.12111,1311,12111,d=4 | LME=hi > Investment=lo > LME=lo > LME=lo,3084.2720125786163,76.88590445140122,False
1311.12112,1311,12112,d=4 | LME=hi > Investment=lo > LME=lo > LME=hi,3009.737421383648,75.02787784623501,False
1311.12121,1311,12121,d=4 | LME=hi > Investment=lo > LME=hi > LME=lo,3025.990566037736,75.43304241077814,False
1311.12122,1311,12122,d=4 | LME=hi > Investment=lo > LME=hi > LME=hi,3336.364779874214,83.17016872515246,False
1311.12211,1311,12211,d=4 | LME=hi > Investment=hi > LME=lo > LME=lo,3121.306603773585,77.80911681023349,False
1311.12212,1311,12212,d=4 | LME=hi > Investment=hi > LME=lo > LME=hi,3012.5424528301887,75.0978027357721,False
1311.12221,1311,12221,d=4 | LME=hi > Investment=hi > LME=hi > LME=lo,3024.830188679245,75.40411608315574,False
1311.12222,1311,12222,d=4 | LME=hi > Investment=hi > LME=hi > LME=hi,3325.578616352201,82.90128714318807,False
2311.11111,2311,11111,d=4 | OP=lo > Investment=lo > LME=lo > LME=lo,3490.0723270440253,87.00184885484276,False
2311.11112,2311,11112,d=4 | OP=lo > Investment=lo > LME=lo > LME=hi,3241.943396226415,80.81639660268513,False
2311.11121,2311,11121,d=4 | OP=lo > Investment=lo > LME=hi > LME=lo,3298.5754716981132,82.22814249469586,False
2311.11122,2311,11122,d=4 | OP=lo > Investment=lo > LME=hi > LME=hi,3380.5487421383646,84.27160332205938,False
2311.11211,2311,11211,d=4 | OP=lo > Investment=hi > LME=lo > LME=lo,3437.948113207547,85.70247665022151,False
2311.11212,2311,11212,d=4 | OP=lo > Investment=hi > LME=lo > LME=hi,3232.4544025157234,80.57985136257506,False
2311.11221,2311,11221,d=4 | OP=lo > Investment=hi > LME=hi > LME=lo,3181.8081761006288,79.3173229898848,False
2311.11222,2311,11222,d=4 | OP=lo > Investment=hi > LME=hi > LME=hi,3329.3254716981132,82.9946901766897,False
2311.12111,2311,12111,d=4 | OP=hi > Investment=lo > LME=lo > LME=lo,3436.001572327044,85.6539525396571,False
2311.12112,2311,12112,d=4 | OP=hi > Investment=lo > LME=lo > LME=hi,3229.8899371069183,80.51592339461821,False
2311.12121,2311,12121,d=4 | OP=hi > Investment=lo > LME=hi > LME=lo,3110.7688679245284,77.54642812767878,False
2311.12122,2311,12122,d=4 | OP=hi > Investment=lo > LME=hi > LME=hi,3364.135220125786,83.86244080979607,False
2311.12211,2311,12211,d=4 | OP=hi > Investment=hi > LME=lo > LME=lo,3433.498427672956,85.59155319876973,False
2311.12212,2311,12212,d=4 | OP=hi > Investment=hi > LME=lo > LME=hi,3234.0754716981132,80.62026199100148,False
2311.12221,2311,12221,d=4 | OP=hi > Investment=hi > LME=hi > LME=lo,3129.64465408805,78.01697089611646,False
2311.12222,2311,12222,d=4 | OP=hi > Investment=hi > LME=hi > LME=hi,3355.061320754717,83.63624319907937,False
3311.11111,3311,11111,d=4 | Investment=lo > Investment=lo > LME=lo > LME=lo,3484.300314465409,86.85796193248251,False
3311.11112,3311,11112,d=4 | Investment=lo > Investment=lo > LME=lo > LME=hi,3227.6383647798743,80.4597953442723,False
3311.11121,3311,11121,d=4 | Investment=lo > Investment=lo > LME=hi > LME=lo,3288.496855345912,81.97689891737927,False
3311.11122,3311,11122,d=4 | Investment=lo > Investment=lo > LME=hi > LME=hi,3358.509433962264,83.72219907506305,False
3311.11211,3311,11211,d=4 | Investment=lo > Investment=hi > LME=lo > LME=lo,3252.14465408805,81.07069743414067,False
3311.11212,3311,11212,d=4 | Investment=lo > Investment=hi > LME=lo > LME=hi,3087.8584905660377,76.97530953718268,False
3311.11221,3311,11221,d=4 | Investment=lo > Investment=hi > LME=hi > LME=lo,3016.0361635220124,75.18489528316641,False
3311.11222,3311,11222,d=4 | Investment=lo > Investment=hi > LME=hi > LME=hi,3282.9622641509436,81.83893052546752,False
3311.12111,3311,12111,d=4 | Investment=hi > Investment=lo > LME=lo > LME=lo,3282.625786163522,81.83054267436835,False
3311.12112,3311,12112,d=4 | Investment=hi > Investment=lo > LME=lo > LME=hi,3055.1588050314467,76.16015935349267,False
3311.12121,3311,12121,d=4 | Investment=hi > Investment=lo > LME=hi > LME=lo,2945.4716981132074,73.42583748185734,False
3311.12122,3311,12122,d=4 | Investment=hi > Investment=lo > LME=hi > LME=hi,3227.9638364779876,80.46790882641028,False
3311.12211,3311,12211,d=4 | Investment=hi > Investment=hi > LME=lo > LME=lo,3469.580188679245,86.49101304467628,False
3311.12212,3311,12212,d=4 | Investment=hi > Investment=hi > LME=lo > LME=hi,3294.2075471698113,82.11925721267005,False
3311.12221,3311,12221,d=4 | Investment=hi > Investment=hi > LME=hi > LME=lo,3212.7877358490564,80.0895932244977,False
3311.12222,3311,12222,d=4 | Investment=hi > Investment=hi > LME=hi > LME=hi,3362.0078616352203,83.80940920915499,False
1121.11111,1121,11111,d=4 | LME=lo > LME=lo > OP=lo > LME=lo,3440.7295597484276,85.77181360627036,False
1121.11112,1121,11112,d=4 | LME=lo > LME=lo > OP=lo > LME=hi,3168.630503144654,78.9888249522108,False
1121.11121,1121,11121,d=4 | LME=lo > LME=lo > OP=hi > LME=lo,3354.2044025157234,83.61488161567259,False
1121.11122,1121,11122,d=4 | LME=lo > LME=lo > OP=hi > LME=hi,3039.9088050314467,75.78000155998353,False
1121.11211,1121,11211,d=4 | LME=lo > LME=hi > OP=lo > LME=lo,3104.3317610062895,77.38596148094959,False
1121.11212,1121,11212,d=4 | LME=lo > LME=hi > OP=lo > LME=hi,3146.87106918239,78.44639751594181,False
1121.11221,1121,11221,d=4 | LME=lo > LME=hi > OP=hi > LME=lo,3159.5864779874214,78.76337205724592,False
1121.11222,1121,11222,d=4 | LME=lo > LME=hi > OP=hi > LME=hi,3061.801886792453,76.32576061935266,False
1121.12111,1121,12111,d=4 | LME=hi > LME=lo > OP=lo > LME=lo,3056.1572327044023,76.18504853782902,False
1121.12112,1121,12112,d=4 | LME=hi > LME=lo > OP=lo > LME=hi,3045.504716981132,75.91949857896476,False
1121.12121,1121,12121,d=4 | LME=hi > LME=lo > OP=hi > LME=lo,3110.0911949685533,77.52953483878275,False
1121.12122,1121,12122,d=4 | LME=hi > LME=lo > OP=hi > LME=hi,2950.374213836478,73.54804925628373,False
1121.12211,1121,12211,d=4 | LME=hi > LME=hi > OP=lo > LME=lo,2935.7264150943397,73.18290336450819,False
1121.12212,1121,12212,d=4 | LME=hi > LME=hi > OP=lo > LME=hi,3271.811320754717,81.56095557221802,False
1121.12221,1121,12221,d=4 | LME=hi > LME=hi > OP=hi > LME=lo,3065.874213836478,76.42727713499227,False
1121.12222,1121,12222,d=4 | LME=hi > LME=hi > OP=hi > LME=hi,3354.2861635220124,83.61691978509856,False
2121.11111,2121,11111,d=4 | OP=lo > LME=lo > OP=lo > LME=lo,3452.1603773584907,86.0567653702472,False
2121.11112,2121,11112,d=4 | OP=lo > LME=lo > OP=lo > LME=hi,3216.3459119496856,80.17829279009325,False
2121.11121,2121,11121,d=4 | OP=lo > LME=lo > OP=hi > LME=lo,3258.1100628930817,81.21940541110466,False
2121.11122,2121,11122,d=4 | OP=lo > LME=lo > OP=hi > LME=hi,3056.2940251572327,76.18845855206092,False
2121.11211,2121,11211,d=4 | OP=lo > LME=hi > OP=lo > LME=lo,3237.6761006289307,80.7100198368759,False
2121.11212,2121,11212,d=4 | OP=lo > LME=hi > OP=lo > LME=hi,3385.789308176101,84.40224214315083,False
2121.11221,2121,11221,d=4 | OP=lo > LME=hi > OP=hi > LME=lo,3043.7814465408806,75.87654023875588,False
2121.11222,2121,11222,d=4 | OP=lo > LME=hi > OP=hi > LME=hi,3232.6619496855346,80.58502517727176,False
2121.12111,2121,12111,d=4 | OP=hi > LME=lo > OP=lo > LME=lo,3249.251572327044,80.99857759291407,False
2121.12112,2121,12112,d=4 | OP=hi > LME=lo > OP=lo > LME=hi,3043.35534591195,75.86591824040131,False
2121.12121,2121,12121,d=4 | OP=hi > LME=lo > OP=hi > LME=lo,3487.7091194968552,86.94293791931906,False
2121.12122,2121,12122,d=4 | OP=hi > LME=lo > OP=hi > LME=hi,3255.1509433962265,81.14563935611093,False
2121.12211,2121,12211,d=4 | OP=hi > LME=hi > OP=lo > LME=lo,2920.199685534591,72.79584715140345,False
2121.12212,2121,12212,d=4 | OP=hi > LME=hi > OP=lo > LME=hi,3185.2075471698113,79.40206380332606,False
