file,cv,i_l0,j_l2,py_rows,r_rows,rows_cmp,train_SR_max_abs_diff,valid_SR_max_abs_diff,test_SR_max_abs_diff,portsN_match_%,beta_max_abs_diff,status
results_cv_1_l0_12_l2_2.csv,cv_1,12,2,50,50,50,2.648925523374146e-11,6.2170268932959516e-12,1.801669924361704e-12,100.0,1.3029516354734483e-10,OK
results_cv_1_l0_12_l2_3.csv,cv_1,12,3,50,50,50,5.474509734426647e-12,6.503686478254167e-13,2.015054789694659e-12,100.0,2.5751706322907353e-11,OK
results_cv_1_l0_12_l2_4.csv,cv_1,12,4,60,60,60,7.235323451482145e-12,2.2426505097428162e-12,1.1033951530237118e-12,100.0,9.471980057934593e-11,OK
results_cv_1_l0_12_l2_5.csv,cv_1,12,5,58,58,58,7.357003894981062e-12,1.9326207301162412e-12,1.265321181165291e-12,100.0,8.722750299838822e-11,OK
results_cv_1_l0_12_l2_6.csv,cv_1,12,6,60,60,60,1.7869927759761595e-11,9.321182714572274e-12,7.313705197020681e-12,100.0,2.9025781778102555e-10,OK
results_cv_1_l0_12_l2_7.csv,cv_1,12,7,62,62,62,1.5355716698195465e-11,3.59570706542911e-12,5.900058219765469e-12,98.38709677419355,1.7400070273509982e-10,OK
results_cv_1_l0_12_l2_8.csv,cv_1,12,8,66,66,66,1.1231904295527784e-11,4.638900374942523e-12,4.989453294967916e-12,98.48484848484848,1.8307810822904003e-10,OK
results_cv_1_l0_12_l2_9.csv,cv_1,12,9,66,66,66,1.3212542171459063e-11,4.621913962665758e-12,4.618305737835726e-12,100.0,2.338446103422598e-10,OK
results_cv_1_l0_12_l2_10.csv,cv_1,12,10,66,66,66,1.3752998739846589e-11,4.642203288440783e-12,4.414357768212085e-12,100.0,2.444390245770478e-10,OK
results_cv_1_l0_12_l2_11.csv,cv_1,12,11,66,66,66,1.318589681886806e-11,4.4882153549252735e-12,5.979439166026168e-12,100.0,2.2956847534061353e-10,OK
results_cv_1_l0_12_l2_12.csv,cv_1,12,12,66,66,66,1.6696422022732804e-11,5.789702051117729e-12,5.703215677499429e-12,98.48484848484848,2.9594537931387777e-10,OK
results_cv_1_l0_12_l2_13.csv,cv_1,12,13,66,66,66,1.554134598791279e-11,5.4218851630594145e-12,5.5067062021407764e-12,100.0,2.7278690417631424e-10,OK
results_cv_1_l0_13_l2_1.csv,cv_1,13,1,48,48,48,5.458966612081895e-12,5.681011217006926e-13,2.558064871038823e-12,97.91666666666666,2.096049982885928e-11,OK
results_cv_1_l0_13_l2_2.csv,cv_1,13,2,48,48,48,3.3955060985135788e-12,1.7224555115546991e-12,1.5472068071176182e-12,100.0,1.9436730003263847e-11,OK
results_cv_1_l0_13_l2_3.csv,cv_1,13,3,58,58,58,7.894351838899638e-12,1.668609694860379e-12,1.3148371280635729e-12,100.0,2.9853300387294723e-11,OK
results_cv_1_l0_13_l2_4.csv,cv_1,13,4,56,56,56,6.657785434072139e-12,1.4132028880453618e-12,1.120881165661558e-12,100.0,8.639490511885839e-11,OK
results_cv_1_l0_13_l2_5.csv,cv_1,13,5,58,58,58,6.265210572564683e-12,2.328914838756191e-12,1.279532035880493e-12,98.27586206896551,8.819156516182147e-11,OK
results_cv_1_l0_13_l2_6.csv,cv_1,13,6,60,60,60,5.3796966881236585e-12,2.1900259383755838e-12,1.177280495312516e-12,100.0,8.299372300513141e-11,OK
results_cv_1_l0_13_l2_7.csv,cv_1,13,7,62,62,62,1.3696821454800556e-11,3.579997409630664e-12,9.586276217277145e-12,98.38709677419355,1.3174350499411958e-10,OK
results_cv_1_l0_13_l2_8.csv,cv_1,13,8,66,66,66,1.3031686840747625e-11,4.8120119000572e-12,8.554601471644219e-12,98.48484848484848,1.4872902909246477e-10,OK
results_cv_1_l0_13_l2_9.csv,cv_1,13,9,66,66,66,1.3329892745161942e-11,3.3620051187455147e-12,8.352596392313671e-12,98.48484848484848,1.1103359898179122e-10,OK
results_cv_1_l0_13_l2_10.csv,cv_1,13,10,68,68,68,1.3459011682925848e-11,2.477518190602268e-12,8.188505429274073e-12,98.52941176470588,9.610190421227571e-11,OK
results_cv_1_l0_13_l2_11.csv,cv_1,13,11,64,64,64,1.4056533714779107e-11,2.600419879428273e-12,8.395284467610509e-12,100.0,1.0516143511551945e-10,OK
results_cv_1_l0_13_l2_12.csv,cv_1,13,12,64,64,64,1.3846923607729877e-11,2.9979074778196946e-12,8.178902000111066e-12,100.0,1.2289280704180783e-10,OK
results_cv_1_l0_13_l2_13.csv,cv_1,13,13,64,64,64,1.3037015911265826e-11,3.252176306034471e-12,7.652545264136279e-12,100.0,1.2812928495975484e-10,OK
results_cv_1_l0_14_l2_1.csv,cv_1,14,1,48,48,48,4.765077221691172e-12,5.772049505026189e-13,1.5579759704564822e-12,100.0,1.552710043872807e-11,OK
results_cv_1_l0_14_l2_2.csv,cv_1,14,2,48,48,48,3.870348486145758e-12,1.2340128918708615e-12,1.326272425217212e-12,100.0,1.8754275910026763e-11,OK
results_cv_1_l0_14_l2_3.csv,cv_1,14,3,54,54,54,3.787414826206259e-12,1.4777623569273146e-12,1.0527134719495734e-12,100.0,2.308879996915092e-11,OK
results_cv_1_l0_14_l2_4.csv,cv_1,14,4,58,58,58,7.2515327076416725e-12,2.283506717049022e-12,1.12537756891129e-12,98.27586206896551,8.693690212169258e-11,OK
results_cv_1_l0_14_l2_5.csv,cv_1,14,5,58,58,58,6.674882868651366e-12,2.3859247910706927e-12,1.2864154186331689e-12,96.55172413793103,9.665246381018733e-11,OK
results_cv_1_l0_14_l2_6.csv,cv_1,14,6,58,58,58,4.903188965954541e-12,2.328692794151266e-12,1.208699806909408e-12,100.0,6.594436108287027e-11,OK
results_cv_1_l0_14_l2_7.csv,cv_1,14,7,64,64,64,8.418821195732562e-12,4.322792124256125e-12,1.3186118863472984e-12,96.875,1.4431233985590097e-10,OK
results_cv_1_l0_14_l2_8.csv,cv_1,14,8,64,64,64,9.253930954855605e-12,4.630185124199215e-12,1.247668635073751e-12,100.0,1.8363310871905014e-10,OK
results_cv_1_l0_14_l2_9.csv,cv_1,14,9,62,62,62,5.17896836527143e-12,1.9991786004425194e-12,1.4235279621743757e-12,98.38709677419355,7.81887887768562e-11,OK
results_cv_1_l0_14_l2_10.csv,cv_1,14,10,62,62,62,5.4287685458120905e-12,2.1574964037540667e-12,1.3679057886406554e-12,96.7741935483871,8.364109405079034e-11,OK
results_cv_1_l0_14_l2_11.csv,cv_1,14,11,64,64,64,7.508438315539934e-12,2.0753954110830364e-12,1.4286349880876514e-12,98.4375,1.0605680006089968e-10,OK
results_cv_1_l0_14_l2_12.csv,cv_1,14,12,64,64,64,7.071898622257322e-12,2.1658785875899866e-12,1.3732903703100874e-12,96.875,1.0055700022659764e-10,OK
results_cv_1_l0_14_l2_13.csv,cv_1,14,13,64,64,64,7.315703598465007e-12,1.957906059502079e-12,1.376454505930269e-12,98.4375,1.0374839962828952e-10,OK
results_cv_1_l0_15_l2_1.csv,cv_1,15,1,50,50,50,7.402967128200544e-12,6.311062783481702e-13,2.12763140439165e-12,100.0,2.3458096576334242e-11,OK
results_cv_1_l0_15_l2_2.csv,cv_1,15,2,50,50,50,5.165090577463616e-12,8.47211190091457e-13,1.3001821841385208e-12,100.0,2.0128287925302857e-11,OK
results_cv_1_l0_15_l2_3.csv,cv_1,15,3,54,54,54,3.6262104430306863e-12,1.0758061108617767e-12,1.0621503676588873e-12,100.0,3.1881802753375155e-11,OK
results_cv_1_l0_15_l2_4.csv,cv_1,15,4,58,58,58,9.53925827218427e-12,1.3873902027228269e-12,1.1438072711200675e-12,98.27586206896551,7.402760349162207e-11,OK
results_cv_1_l0_15_l2_5.csv,cv_1,15,5,60,60,60,6.160627563644994e-12,2.6272317654729704e-12,1.336819543951151e-12,100.0,1.0006684370011953e-10,OK
results_cv_1_l0_15_l2_6.csv,cv_1,15,6,58,58,58,5.540012892879531e-12,1.7749135494682378e-12,1.2669865157022286e-12,98.27586206896551,6.431011279062204e-11,OK
results_cv_1_l0_15_l2_7.csv,cv_1,15,7,58,58,58,9.873213357991517e-12,5.321298957028375e-12,1.3661294318012551e-12,98.27586206896551,1.6136847413861233e-10,OK
results_cv_1_l0_15_l2_8.csv,cv_1,15,8,62,62,62,1.1096457086523515e-11,5.803579838925543e-12,1.3309353619206377e-12,98.38709677419355,2.1109403114394354e-10,OK
results_cv_1_l0_15_l2_9.csv,cv_1,15,9,62,62,62,1.1785017406396037e-11,6.351308368124364e-12,1.4680479054618445e-12,100.0,2.2911650354728863e-10,OK
results_cv_1_l0_15_l2_10.csv,cv_1,15,10,62,62,62,1.1753931161706532e-11,6.502104410444076e-12,1.6481260800560449e-12,98.38709677419355,2.3257173964452704e-10,OK
results_cv_1_l0_15_l2_11.csv,cv_1,15,11,62,62,62,6.560529897114975e-12,4.101691208902025e-12,1.560751528018045e-12,100.0,1.1527334642380538e-10,OK
results_cv_1_l0_15_l2_12.csv,cv_1,15,12,62,62,62,7.2586381349992735e-12,4.55249726805107e-12,1.6462387009141821e-12,100.0,1.2824141748524198e-10,OK
results_cv_1_l0_15_l2_13.csv,cv_1,15,13,62,62,62,6.536549079783072e-12,4.093003713734333e-12,1.4955814364725484e-12,98.38709677419355,1.1373768593614386e-10,OK
results_cv_1_l0_16_l2_1.csv,cv_1,16,1,50,50,50,2.422173572824704e-11,7.884581876282937e-12,1.3680168109431179e-12,100.0,7.64570975975154e-11,OK
results_cv_1_l0_16_l2_2.csv,cv_1,16,2,50,50,50,5.327405183663814e-12,9.434120151752268e-13,1.5216716775512396e-12,98.0,2.0167100628354362e-11,OK
results_cv_1_l0_16_l2_3.csv,cv_1,16,3,52,52,52,3.3627545192871366e-12,1.0730305533002138e-12,1.0296763441886014e-12,98.07692307692307,1.9480694835039003e-11,OK
results_cv_1_l0_16_l2_4.csv,cv_1,16,4,58,58,58,8.039124921310759e-12,1.4536705172929487e-12,1.1247114350965148e-12,100.0,7.908251831167945e-11,OK
results_cv_1_l0_16_l2_5.csv,cv_1,16,5,60,60,60,9.781286891552554e-12,3.915590074399233e-12,1.769362434345112e-12,98.33333333333333,1.5375334339040592e-10,OK
results_cv_1_l0_16_l2_6.csv,cv_1,16,6,62,62,62,9.283906976520484e-12,4.298617017894912e-12,2.153499600865416e-12,100.0,1.5566570255032275e-10,OK
results_cv_1_l0_16_l2_7.csv,cv_1,16,7,60,60,60,1.1011191958232303e-11,5.937195179939181e-12,2.0194956817931597e-12,96.66666666666667,1.6479284603576616e-10,OK
results_cv_1_l0_16_l2_8.csv,cv_1,16,8,62,62,62,1.3204104476471912e-11,7.573192073451196e-12,2.3501200985265314e-12,96.7741935483871,2.6595770030724e-10,OK
results_cv_1_l0_16_l2_9.csv,cv_1,16,9,62,62,62,1.3106848939514748e-11,7.179895566977734e-12,2.56983323509985e-12,98.38709677419355,2.6679058962031377e-10,OK
results_cv_1_l0_16_l2_10.csv,cv_1,16,10,62,62,62,1.3377743357523286e-11,7.451983474737744e-12,2.6963986599071177e-12,98.38709677419355,2.771667340084605e-10,OK
results_cv_1_l0_16_l2_11.csv,cv_1,16,11,62,62,62,1.3205658788706387e-11,7.489203701638303e-12,2.741917803916749e-12,96.7741935483871,2.758409056724531e-10,OK
results_cv_1_l0_16_l2_12.csv,cv_1,16,12,62,62,62,1.3008705224137884e-11,7.453593298123451e-12,2.6643132144954507e-12,98.38709677419355,2.7176150219077044e-10,OK
results_cv_1_l0_16_l2_13.csv,cv_1,16,13,62,62,62,1.3518741681650681e-11,7.687406267109509e-12,2.811639809863209e-12,100.0,2.8320479295018686e-10,OK
results_cv_1_l0_17_l2_1.csv,cv_1,17,1,50,50,50,4.882871884603901e-12,6.700751065125132e-13,2.6322277690837836e-12,100.0,2.015470082494808e-11,OK
results_cv_1_l0_17_l2_2.csv,cv_1,17,2,54,54,54,5.398903546449674e-12,1.0078049506034858e-12,1.864508547555488e-12,98.14814814814815,2.044539884615837e-11,OK
results_cv_1_l0_17_l2_3.csv,cv_1,17,3,56,56,56,7.740474927686591e-12,1.688205131245013e-12,1.1463052729254741e-12,98.21428571428571,9.87279147324216e-11,OK
results_cv_1_l0_17_l2_4.csv,cv_1,17,4,60,60,60,2.245292840541424e-11,5.094091815038837e-12,3.2236435743016045e-12,98.33333333333333,3.118875990804071e-10,OK
results_cv_1_l0_17_l2_5.csv,cv_1,17,5,58,58,58,4.724887148199741e-12,1.979527652906654e-12,1.2146950112423838e-12,98.27586206896551,6.255473916638721e-11,OK
results_cv_1_l0_17_l2_6.csv,cv_1,17,6,58,58,58,1.536260008094814e-11,5.4770077362320535e-12,3.5694780464723408e-12,96.55172413793103,2.2604507154966313e-10,OK
results_cv_1_l0_17_l2_7.csv,cv_1,17,7,62,62,62,1.1064260618809385e-11,6.967870724849945e-12,2.4413804311507192e-12,98.38709677419355,1.9146484397936092e-10,OK
results_cv_1_l0_17_l2_8.csv,cv_1,17,8,62,62,62,5.239586542415964e-12,2.526978626349319e-12,1.4074852394685422e-12,98.38709677419355,8.534772888424413e-11,OK
results_cv_1_l0_17_l2_9.csv,cv_1,17,9,62,62,62,4.445110945994202e-12,1.9730883593638282e-12,1.395605853105053e-12,100.0,5.921307888456795e-11,OK
results_cv_1_l0_17_l2_10.csv,cv_1,17,10,62,62,62,1.5542012121727566e-11,8.511885640771766e-12,2.8598234891319407e-12,100.0,3.0844971021792844e-10,OK
results_cv_1_l0_17_l2_11.csv,cv_1,17,11,62,62,62,1.6191936680343133e-11,8.95519769450459e-12,2.9917179844574093e-12,100.0,3.243303403621667e-10,OK
results_cv_1_l0_17_l2_12.csv,cv_1,17,12,59,60,59,0.0036976109637947285,0.0019254442779307879,0.0007792141891640458,96.61016949152543,0.07862523571880242,OK
results_cv_1_l0_17_l2_13.csv,cv_1,17,13,60,60,60,1.6016299397847433e-11,8.930106654148062e-12,2.9949376312288223e-12,100.0,3.212452526213383e-10,OK
results_cv_1_l0_18_l2_1.csv,cv_1,18,1,50,50,50,4.733324843186892e-12,1.0859091403858656e-12,2.510658347887329e-12,100.0,1.967699614358054e-11,OK
results_cv_1_l0_18_l2_2.csv,cv_1,18,2,54,54,54,8.553380226317131e-12,1.4284129434827264e-12,3.664402115077792e-12,100.0,2.6678199580021378e-11,OK
results_cv_1_l0_18_l2_3.csv,cv_1,18,3,60,60,60,4.6986858848185875e-12,1.283195771861756e-12,1.1459722060180866e-12,100.0,6.864470103451481e-11,OK
results_cv_1_l0_18_l2_4.csv,cv_1,18,4,60,60,60,1.9572121701116885e-11,5.002498415507262e-12,1.481925693269659e-12,98.33333333333333,2.888614902829545e-10,OK
results_cv_1_l0_18_l2_5.csv,cv_1,18,5,60,60,60,7.65476571018553e-12,3.619715638336629e-12,2.277955601925896e-12,98.33333333333333,1.2041900809833805e-10,OK
results_cv_1_l0_18_l2_6.csv,cv_1,18,6,58,58,58,1.057243181890044e-11,5.300593297619116e-12,2.6825208720993032e-12,100.0,1.7180612488232327e-10,OK
results_cv_1_l0_18_l2_7.csv,cv_1,18,7,56,56,56,1.014077710692618e-11,3.9522274342118635e-12,2.173705659913594e-12,100.0,1.8862755801762887e-10,OK
results_cv_1_l0_18_l2_8.csv,cv_1,18,8,59,60,59,0.0030253652751199844,0.0015385760124407843,0.0008769641237167392,96.61016949152543,0.07022760662791283,OK
results_cv_1_l0_18_l2_9.csv,cv_1,18,9,62,62,62,1.0788703264097421e-11,6.029732269041688e-12,2.050581926482664e-12,98.38709677419355,2.18959295139598e-10,OK
results_cv_1_l0_18_l2_10.csv,cv_1,18,10,62,62,62,1.0620171408959322e-11,6.023515020103787e-12,2.050137837272814e-12,100.0,2.1808177486093427e-10,OK
results_cv_1_l0_18_l2_11.csv,cv_1,18,11,62,62,62,1.0936140881767642e-11,6.291689391701993e-12,2.0883295093199195e-12,98.38709677419355,2.2599322413441314e-10,OK
results_cv_1_l0_18_l2_12.csv,cv_1,18,12,62,62,62,1.0873746347783708e-11,6.345091119186463e-12,2.0459189897792385e-12,96.7741935483871,2.2342505623385023e-10,OK
results_cv_1_l0_18_l2_13.csv,cv_1,18,13,62,62,62,1.000488580871206e-11,5.270006653290693e-12,2.0552448631860898e-12,100.0,2.0642199061171596e-10,OK
results_cv_1_l0_19_l2_1.csv,cv_1,19,1,50,50,50,4.6553871868582064e-12,7.566169912820442e-13,2.4007462684494385e-12,100.0,1.993530340804739e-11,OK
results_cv_1_l0_19_l2_2.csv,cv_1,19,2,54,54,54,9.273026790879157e-12,1.5170087408478139e-12,3.659517133769441e-12,98.14814814814815,4.438399647810343e-11,OK
results_cv_1_l0_19_l2_3.csv,cv_1,19,3,58,58,58,3.5640379536516775e-12,1.402267191252804e-12,1.2262413306984854e-12,100.0,2.622047023947971e-11,OK
results_cv_1_l0_19_l2_4.csv,cv_1,19,4,60,60,60,5.3650417441986065e-12,1.5691892230051963e-12,1.307953745310897e-12,98.33333333333333,6.95914159631883e-11,OK
results_cv_1_l0_19_l2_5.csv,cv_1,19,5,58,58,58,6.745715097622451e-12,3.644307078332076e-12,1.606603738935064e-12,100.0,1.0835554675736603e-10,OK
results_cv_1_l0_19_l2_6.csv,cv_1,19,6,58,58,58,9.642286968869485e-12,5.091871368989587e-12,1.726507825594581e-12,100.0,1.5622525495473383e-10,OK
results_cv_1_l0_19_l2_7.csv,cv_1,19,7,58,58,58,8.453460154100867e-12,3.6279867998700865e-12,1.3635759188446173e-12,100.0,1.5946133302691123e-10,OK
results_cv_1_l0_19_l2_8.csv,cv_1,19,8,59,60,59,0.0015330467358121158,0.0008040259823881013,0.00038380257518477734,98.30508474576271,0.03538253051739826,OK
results_cv_1_l0_19_l2_9.csv,cv_1,19,9,60,60,60,9.08251251985348e-12,4.100886297209172e-12,1.6573409311604337e-12,98.33333333333333,1.5973755651543797e-10,OK
results_cv_1_l0_19_l2_10.csv,cv_1,19,10,62,62,62,1.570055196964404e-11,5.887568210738436e-12,3.910427537334726e-12,98.38709677419355,3.5482550231336063e-10,OK
results_cv_1_l0_19_l2_11.csv,cv_1,19,11,62,62,62,1.024358375900647e-11,4.084566018747182e-12,1.7188472867246674e-12,98.38709677419355,1.6364398724988405e-10,OK
results_cv_1_l0_19_l2_12.csv,cv_1,19,12,62,62,62,1.0325518218223806e-11,4.35984581770299e-12,1.6330270469211428e-12,95.16129032258065,1.645242275749581e-10,OK
results_cv_1_l0_19_l2_13.csv,cv_1,19,13,62,62,62,9.549472324010821e-12,4.178879464689089e-12,1.759037360216098e-12,98.38709677419355,1.6868995089680539e-10,OK
results_cv_2_l0_1_l2_1.csv,cv_2,1,1,52,52,52,9.976464099281657e-13,7.011058400507864e-13,4.2299497238218464e-13,100.0,4.881428594671888e-12,OK
results_cv_2_l0_1_l2_2.csv,cv_2,1,2,50,50,50,1.124766946247746e-12,2.481348460037225e-13,4.247713292215849e-13,100.0,6.438627409011133e-12,OK
results_cv_2_l0_1_l2_3.csv,cv_2,1,3,58,58,58,6.98441304791686e-13,4.384270724244743e-13,3.659295089164516e-13,100.0,7.636891119489064e-12,OK
results_cv_2_l0_1_l2_4.csv,cv_2,1,4,56,56,56,2.3645529978466584e-12,1.5879519921213614e-12,6.7390537594747e-13,100.0,3.3837155299920596e-11,OK
results_cv_2_l0_1_l2_5.csv,cv_2,1,5,60,60,60,1.0381695503269839e-12,5.612177389480166e-13,4.268807529683727e-13,98.33333333333333,1.4263312753115542e-11,OK
results_cv_2_l0_1_l2_6.csv,cv_2,1,6,60,60,60,5.822009541134321e-13,2.494116024820414e-13,4.0312198024139434e-13,100.0,5.851499840225927e-12,OK
results_cv_2_l0_1_l2_7.csv,cv_2,1,7,62,62,62,1.560307438808195e-12,7.943090629680682e-13,5.827560656257447e-13,98.38709677419355,1.0315796827864432e-11,OK
results_cv_2_l0_1_l2_8.csv,cv_2,1,8,62,62,62,7.835954107804355e-13,2.7361446441886983e-13,5.292433158388121e-13,98.38709677419355,7.733480522631453e-12,OK
results_cv_2_l0_1_l2_9.csv,cv_2,1,9,62,62,62,9.299228054260311e-13,3.2990277176736527e-13,6.293854326600012e-13,98.38709677419355,6.447120615149515e-12,OK
results_cv_2_l0_1_l2_10.csv,cv_2,1,10,62,62,62,8.564260411958458e-13,3.4200420273577947e-13,5.684341886080801e-13,96.7741935483871,7.469580509678053e-12,OK
results_cv_2_l0_1_l2_11.csv,cv_2,1,11,64,64,64,1.2743139876647547e-12,3.2190916599006414e-13,4.553024623987767e-13,93.75,1.079010492066601e-11,OK
results_cv_2_l0_1_l2_12.csv,cv_2,1,12,64,64,64,6.764366844436154e-12,7.605582830194635e-13,2.0023982472139323e-12,98.4375,5.611200002905714e-11,OK
results_cv_2_l0_1_l2_13.csv,cv_2,1,13,64,64,64,9.125589173208937e-12,1.979971742116504e-12,1.074806910139614e-12,96.875,7.300729465420375e-11,OK
results_cv_2_l0_2_l2_1.csv,cv_2,2,1,52,52,52,1.3218315331187114e-12,1.0050849041931542e-12,5.254685575550866e-13,100.0,4.615474669122932e-12,OK
results_cv_2_l0_2_l2_2.csv,cv_2,2,2,52,52,52,7.388534228880417e-13,3.295697048599777e-13,4.79061235125755e-13,98.07692307692307,6.19169993054669e-12,OK
results_cv_2_l0_2_l2_3.csv,cv_2,2,3,56,56,56,7.047695760320494e-13,4.99711383383783e-13,4.333200465111986e-13,100.0,6.340483693634269e-12,OK
results_cv_2_l0_2_l2_4.csv,cv_2,2,4,56,56,56,9.245937349078304e-13,5.678790770957676e-13,4.303224443447107e-13,100.0,1.198063870333499e-11,OK
results_cv_2_l0_2_l2_5.csv,cv_2,2,5,60,60,60,1.0114131754335176e-12,3.022027073029676e-13,5.1414428270391e-13,98.33333333333333,9.369505171719084e-12,OK
results_cv_2_l0_2_l2_6.csv,cv_2,2,6,64,64,64,1.1515233211412124e-12,2.5490720645393594e-13,5.289102489314246e-13,98.4375,7.340600349792226e-12,OK
results_cv_2_l0_2_l2_7.csv,cv_2,2,7,64,64,64,9.882095142188518e-13,3.640976409258201e-13,6.711298183859071e-13,98.4375,8.624517766619988e-12,OK
results_cv_2_l0_2_l2_8.csv,cv_2,2,8,64,64,64,9.243716903029053e-13,3.4716673980028645e-13,6.187272916235997e-13,98.4375,8.72851790845175e-12,OK
results_cv_2_l0_2_l2_9.csv,cv_2,2,9,64,64,64,1.078026556911027e-12,4.0839553960836383e-13,7.240874566605271e-13,100.0,9.437395309674912e-12,OK
results_cv_2_l0_2_l2_10.csv,cv_2,2,10,64,64,64,9.491296637520463e-13,3.5016434196677437e-13,6.449285550047534e-13,100.0,7.80880915485227e-12,OK
results_cv_2_l0_2_l2_11.csv,cv_2,2,11,64,64,64,9.636735853746359e-13,3.126388037344441e-13,5.424549698318515e-13,96.875,8.765210779415611e-12,OK
results_cv_2_l0_2_l2_12.csv,cv_2,2,12,64,64,64,9.323652960802065e-13,3.000932835561798e-13,5.101474798152594e-13,100.0,8.716000143849101e-12,OK
results_cv_2_l0_2_l2_13.csv,cv_2,2,13,64,64,64,8.392175843141558e-13,3.5138558729386205e-13,5.644373857194296e-13,95.3125,8.319234190423686e-12,OK
results_cv_2_l0_3_l2_1.csv,cv_2,3,1,50,50,50,6.994405055138486e-13,2.6251223417261826e-13,4.957145804951324e-13,100.0,4.497180405849122e-12,OK
results_cv_2_l0_3_l2_2.csv,cv_2,3,2,54,54,54,1.4481749133210542e-12,1.076527755827783e-12,5.359046539865631e-13,100.0,1.5110468432055768e-11,OK
results_cv_2_l0_3_l2_3.csv,cv_2,3,3,54,54,54,9.729994587814872e-13,5.717093465307244e-13,5.011546733157957e-13,98.14814814814815,6.6990857305881946e-12,OK
results_cv_2_l0_3_l2_4.csv,cv_2,3,4,58,58,58,4.4903858409384156e-11,1.1256717780128156e-11,5.248468326612965e-12,98.27586206896551,2.694781064960239e-10,OK
results_cv_2_l0_3_l2_5.csv,cv_2,3,5,60,60,60,2.134292742539401e-12,4.748978987834107e-13,6.024070131616099e-13,98.33333333333333,1.5640801154237494e-11,OK
results_cv_2_l0_3_l2_6.csv,cv_2,3,6,64,64,64,1.3580248037214915e-12,3.2740476996195866e-13,5.548894677076532e-13,100.0,8.456790823174742e-12,OK
results_cv_2_l0_3_l2_7.csv,cv_2,3,7,66,66,66,1.9851897903322424e-12,5.443978601249455e-13,7.267519919196275e-13,100.0,1.648619782357308e-11,OK
results_cv_2_l0_3_l2_8.csv,cv_2,3,8,68,68,68,1.0982326159592048e-12,3.961830863374871e-13,7.041034422172743e-13,98.52941176470588,1.0906275882405225e-11,OK
results_cv_2_l0_3_l2_9.csv,cv_2,3,9,68,68,68,1.379008018886907e-12,4.686806498455098e-13,8.102407633714392e-13,98.52941176470588,1.2012280059536806e-11,OK
results_cv_2_l0_3_l2_10.csv,cv_2,3,10,68,68,68,1.485589429250922e-12,4.105604745063829e-13,7.183142969324763e-13,97.05882352941177,1.0875744749228033e-11,OK
results_cv_2_l0_3_l2_11.csv,cv_2,3,11,68,68,68,1.4740431097948203e-12,4.1638914538566496e-13,6.225020499073253e-13,98.52941176470588,1.2175149777249317e-11,OK
results_cv_2_l0_3_l2_12.csv,cv_2,3,12,68,68,68,1.4238610290817633e-12,4.02400335275388e-13,5.95745675013859e-13,97.05882352941177,1.1057599280661634e-11,OK
results_cv_2_l0_3_l2_13.csv,cv_2,3,13,68,68,68,1.3999912340523224e-12,3.9629410863994963e-13,6.351585923880521e-13,95.58823529411765,9.357792318809288e-12,OK
results_cv_2_l0_4_l2_1.csv,cv_2,4,1,50,50,50,7.241984789629896e-13,2.786659791809143e-13,5.12201392410816e-13,96.0,5.4936055704501996e-12,OK
results_cv_2_l0_4_l2_2.csv,cv_2,4,2,54,54,54,5.866418462119327e-12,7.849831895612169e-13,1.6220358389773537e-12,98.14814814814815,2.938449483735894e-11,OK
results_cv_2_l0_4_l2_3.csv,cv_2,4,3,54,54,54,9.799938638366257e-13,5.26412247126018e-13,5.619948950652542e-13,100.0,8.274547713682523e-12,OK
results_cv_2_l0_4_l2_4.csv,cv_2,4,4,58,58,58,4.020006549865229e-12,6.586398093588741e-13,1.0664802374549254e-12,98.27586206896551,1.9020840458239263e-11,OK
results_cv_2_l0_4_l2_5.csv,cv_2,4,5,66,66,66,3.029576589597127e-12,5.608291608893978e-13,8.881784197001252e-13,100.0,2.1204898947857487e-11,OK
results_cv_2_l0_4_l2_6.csv,cv_2,4,6,70,70,70,1.7899015603006774e-12,3.7136960173711486e-13,6.393774398816277e-13,97.14285714285714,1.083810818869324e-11,OK
results_cv_2_l0_4_l2_7.csv,cv_2,4,7,72,72,72,1.3183898417423734e-12,4.103939410526891e-13,8.248957072964913e-13,97.22222222222221,1.3728462811002373e-11,OK
results_cv_2_l0_4_l2_8.csv,cv_2,4,8,70,70,70,1.3552492461599286e-12,4.480860127387132e-13,7.956968417488497e-13,100.0,1.4096501743665613e-11,OK
results_cv_2_l0_4_l2_9.csv,cv_2,4,9,70,70,70,1.3188339309522235e-12,4.2971182168116684e-13,8.6897156137411e-13,100.0,1.413258399196593e-11,OK
results_cv_2_l0_4_l2_10.csv,cv_2,4,10,68,68,68,1.173616759331253e-12,5.380695888845821e-13,7.397416013077418e-13,100.0,1.4873324793995835e-11,OK
results_cv_2_l0_4_l2_11.csv,cv_2,4,11,68,68,68,1.052824494252036e-12,4.745093207247919e-13,6.677991493120317e-13,97.05882352941177,1.4359680111653006e-11,OK
results_cv_2_l0_4_l2_12.csv,cv_2,4,12,68,68,68,1.6899814880844133e-12,4.917177776064818e-13,6.282752096353761e-13,100.0,1.4595769037839545e-11,OK
results_cv_2_l0_4_l2_13.csv,cv_2,4,13,68,68,68,1.32971411659355e-12,3.9890313274781874e-13,6.925571227611726e-13,100.0,1.1637024677213503e-11,OK
